systemOperation;ID;invariantType;invariantCategory;systemOperation-InvariantType;systemOperation-InvariantCategory;classification;GPT_verdict;result;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations;GPT_Model
YouTube_listVideos;297;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.95;963;494;1457;10000;GPT-4o-mini
YouTube_listVideos;298;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;907;515;1422;10000;GPT-4o-mini
YouTube_listVideos;299;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.9;980;552;1532;100;GPT-4o-mini
YouTube_listVideos;300;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.9;890;516;1406;10000;GPT-4o-mini
YouTube_listVideos;301;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntLessThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;722;664;1386;100;GPT-4o-mini
YouTube_listVideos;302;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.75;1000;483;1483;100;GPT-4o-mini
YouTube_listVideos;303;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.7;745;393;1138;10000;GPT-4o-mini
YouTube_listVideos;304;daikon.inv.binary.twoString.StringEqual;String comparisons;YouTube_listVideos-daikon.inv.binary.twoString.StringEqual;YouTube_listVideos-String comparisons;FP;FP;TN;0.85;735;411;1146;10000;GPT-4o-mini
YouTube_listVideos;305;daikon.inv.binary.twoString.StringEqual;String comparisons;YouTube_listVideos-daikon.inv.binary.twoString.StringEqual;YouTube_listVideos-String comparisons;FP;FP;TN;0.9;742;386;1128;10000;GPT-4o-mini
YouTube_listVideos;306;daikon.inv.binary.twoString.StringEqual;String comparisons;YouTube_listVideos-daikon.inv.binary.twoString.StringEqual;YouTube_listVideos-String comparisons;FP;FP;TN;0.85;746;436;1182;10000;GPT-4o-mini
YouTube_listVideos;307;daikon.inv.unary.scalar.OneOfScalar;Specific values;YouTube_listVideos-daikon.inv.unary.scalar.OneOfScalar;YouTube_listVideos-Specific values;FP;FP;TN;0.9;734;400;1134;10000;GPT-4o-mini
YouTube_listVideos;308;daikon.inv.unary.string.OneOfString;Specific values;YouTube_listVideos-daikon.inv.unary.string.OneOfString;YouTube_listVideos-Specific values;TP;TP;TP;0.95;746;268;1014;10000;GPT-4o-mini
YouTube_listVideos;309;daikon.inv.unary.string.OneOfString;Specific values;YouTube_listVideos-daikon.inv.unary.string.OneOfString;YouTube_listVideos-Specific values;FP;FP;TN;0.9;771;411;1182;1000;GPT-4o-mini
YouTube_listVideos;310;daikon.inv.unary.string.OneOfString;Specific values;YouTube_listVideos-daikon.inv.unary.string.OneOfString;YouTube_listVideos-Specific values;FP;FP;TN;0.85;735;530;1265;10000;GPT-4o-mini
YouTube_listVideos;311;daikon.inv.unary.scalar.LowerBound;Specific values;YouTube_listVideos-daikon.inv.unary.scalar.LowerBound;YouTube_listVideos-Specific values;TP;FP;FN;0.95;842;433;1275;10000;GPT-4o-mini
YouTube_listVideos;312;daikon.inv.unary.scalar.LowerBound;Specific values;YouTube_listVideos-daikon.inv.unary.scalar.LowerBound;YouTube_listVideos-Specific values;TP;FP;FN;0.95;886;453;1339;10000;GPT-4o-mini
YouTube_listVideos;313;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;861;542;1403;10000;GPT-4o-mini
YouTube_listVideos;314;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;862;452;1314;10000;GPT-4o-mini
YouTube_listVideos;315;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;869;447;1316;10000;GPT-4o-mini
YouTube_listVideos;316;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.7;863;476;1339;10000;GPT-4o-mini
YouTube_listVideos;317;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;863;453;1316;10000;GPT-4o-mini
YouTube_listVideos;318;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;862;530;1392;10000;GPT-4o-mini
YouTube_listVideos;319;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.85;930;608;1538;10000;GPT-4o-mini
YouTube_listVideos;320;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;959;444;1403;1000;GPT-4o-mini
YouTube_listVideos;321;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.9;961;522;1483;1000;GPT-4o-mini
YouTube_listVideos;322;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;964;463;1427;1000;GPT-4o-mini
YouTube_listVideos;323;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;959;441;1400;10000;GPT-4o-mini
YouTube_listVideos;324;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;873;449;1322;10000;GPT-4o-mini
YouTube_listVideos;325;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;873;461;1334;10000;GPT-4o-mini
YouTube_listVideos;326;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;874;534;1408;10000;GPT-4o-mini
YouTube_listVideos;327;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.85;873;515;1388;10000;GPT-4o-mini
YouTube_listVideos;328;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;873;430;1303;10000;GPT-4o-mini
YouTube_listVideos;329;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;873;566;1439;10000;GPT-4o-mini
YouTube_listVideos;330;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;872;505;1377;10000;GPT-4o-mini
YouTube_listVideos;331;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;874;533;1407;10000;GPT-4o-mini
YouTube_listVideos;332;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;957;531;1488;10000;GPT-4o-mini
YouTube_listVideos;333;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;913;479;1392;10000;GPT-4o-mini
YouTube_listVideos;334;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;872;435;1307;10000;GPT-4o-mini
YouTube_listVideos;335;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;827;487;1314;10000;GPT-4o-mini
YouTube_listVideos;336;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;818;454;1272;10000;GPT-4o-mini
YouTube_listVideos;337;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;872;445;1317;1000;GPT-4o-mini
YouTube_listVideos;338;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;827;422;1249;10000;GPT-4o-mini
YouTube_listVideos;339;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;818;428;1246;10000;GPT-4o-mini
YouTube_listVideos;340;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;763;442;1205;10000;GPT-4o-mini
YouTube_listVideos;341;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;759;448;1207;1000;GPT-4o-mini
YouTube_listVideos;342;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;754;447;1201;10000;GPT-4o-mini
YouTube_listVideos;343;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;993;586;1579;10000;GPT-4o-mini
YouTube_listVideos;344;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;995;536;1531;10000;GPT-4o-mini
YouTube_listVideos;345;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;1030;559;1589;10000;GPT-4o-mini
YouTube_listVideos;346;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;1032;506;1538;10000;GPT-4o-mini
YouTube_listVideos;347;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.7;983;485;1468;10000;GPT-4o-mini
YouTube_listVideos;348;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.7;1006;493;1499;10000;GPT-4o-mini
YouTube_listVideos;349;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;1008;525;1533;10000;GPT-4o-mini
YouTube_listVideos;350;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.9;1047;480;1527;10000;GPT-4o-mini
YouTube_listVideos;351;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.7;1049;511;1560;10000;GPT-4o-mini
YouTube_listVideos;352;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;1001;451;1452;10000;GPT-4o-mini
YouTube_listVideos;353;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;1008;479;1487;10000;GPT-4o-mini
YouTube_listVideos;354;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;1019;512;1531;10000;GPT-4o-mini
YouTube_listVideos;355;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;997;537;1534;10000;GPT-4o-mini
YouTube_listVideos;356;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;750;392;1142;10000;GPT-4o-mini
YouTube_listVideos;357;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;1034;507;1541;500;GPT-4o-mini
YouTube_listVideos;358;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;898;464;1362;1000;GPT-4o-mini
YouTube_listVideos;359;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.75;869;496;1365;1000;GPT-4o-mini
YouTube_listVideos;360;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;1014;510;1524;10000;GPT-4o-mini
YouTube_listVideos;361;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.7;1043;403;1446;10000;GPT-4o-mini
YouTube_listVideos;362;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.7;1036;507;1543;500;GPT-4o-mini
YouTube_listVideos;363;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;1047;461;1508;10000;GPT-4o-mini
YouTube_listVideos;364;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.75;963;433;1396;500;GPT-4o-mini
YouTube_listVideos;365;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;778;484;1262;1000;GPT-4o-mini
YouTube_listVideos;366;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.9;792;444;1236;10000;GPT-4o-mini
YouTube_listVideos;367;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntLessEqual;YouTube_listVideos-Arithmetic comparisons;TP;TP;TP;0.95;870;412;1282;10000;GPT-4o-mini
YouTube_listVideos;368;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;864;481;1345;1000;GPT-4o-mini
YouTube_listVideos;369;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntLessEqual;YouTube_listVideos-Arithmetic comparisons;TP;TP;TP;0.95;959;398;1357;10000;GPT-4o-mini
YouTube_listVideos;370;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;882;510;1392;1000;GPT-4o-mini
YouTube_listVideos;371;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterEqual;YouTube_listVideos-Arithmetic comparisons;TP;FP;FN;0.85;1105;479;1584;10000;GPT-4o-mini
YouTube_listVideos;372;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntLessEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;1094;471;1565;1000;GPT-4o-mini
YouTube_listVideos;373;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;1109;488;1597;10000;GPT-4o-mini
YouTube_listVideos;374;daikon.inv.unary.string.FixedLengthString;Specific formats;YouTube_listVideos-daikon.inv.unary.string.FixedLengthString;YouTube_listVideos-Specific formats;TP;FP;FN;0.85;1058;447;1505;10000;GPT-4o-mini
YouTube_listVideos;375;daikon.inv.unary.string.IsNumeric;Specific formats;YouTube_listVideos-daikon.inv.unary.string.IsNumeric;YouTube_listVideos-Specific formats;TP;TP;TP;0.9;804;425;1229;10000;GPT-4o-mini
YouTube_listVideos;376;daikon.inv.binary.twoString.StdString$SubString;String comparisons;YouTube_listVideos-daikon.inv.binary.twoString.StdString$SubString;YouTube_listVideos-String comparisons;FP;FP;TN;0.9;834;428;1262;1000;GPT-4o-mini
YouTube_listVideos;377;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;738;379;1117;1000;GPT-4o-mini
YouTube_listVideos;378;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntEqual;YouTube_listVideos-Arithmetic comparisons;TP;TP;TP;0.95;733;373;1106;10000;GPT-4o-mini
YouTube_listVideos;379;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.85;764;527;1291;1000;GPT-4o-mini
YouTube_listVideos;380;daikon.inv.unary.string.OneOfString;Specific values;YouTube_listVideos-daikon.inv.unary.string.OneOfString;YouTube_listVideos-Specific values;TP;FP;FN;0.95;778;379;1157;10000;GPT-4o-mini
YouTube_listVideos;381;daikon.inv.unary.string.OneOfString;Specific values;YouTube_listVideos-daikon.inv.unary.string.OneOfString;YouTube_listVideos-Specific values;TP;TP;TP;0.95;765;306;1071;10000;GPT-4o-mini
YouTube_listVideos;382;daikon.inv.unary.scalar.OneOfScalar;Specific values;YouTube_listVideos-daikon.inv.unary.scalar.OneOfScalar;YouTube_listVideos-Specific values;FP;FP;TN;0.9;718;427;1145;1000;GPT-4o-mini
YouTube_listVideos;383;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;829;455;1284;10000;GPT-4o-mini
YouTube_listVideos;384;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;829;469;1298;1000;GPT-4o-mini
